"order_id","product_id","sales","quantity","discount","profit","shipping_cost"
IN-2011-76107,OFF-EN-10002166,30.54,1,0.00,13.11,1.96
IN-2011-76163,OFF-BI-10004120,95.85,3,0.00,22.95,14.11
IN-2011-76163,OFF-PA-10000579,78.75,3,0.00,27.54,13.63
IN-2011-76163,OFF-ST-10003334,380.40,8,0.00,68.40,35.37
IN-2011-76163,TEC-AC-10000053,1282.80,5,0.00,628.50,171.13
IN-2011-76198,OFF-AR-10002256,342.51,7,0.00,54.60,13.22
IN-2011-76338,FUR-FU-10001640,174.33,4,0.25,27.81,17.83
IN-2011-76394,OFF-BI-10001967,27.92,2,0.10,-1.90,0.95
IN-2011-76394,OFF-LA-10003215,15.98,2,0.10,2.12,2.37
IN-2011-76625,FUR-CH-10000660,2277.60,5,0.00,706.05,145.20
IN-2011-76625,FUR-CH-10004810,331.80,2,0.00,69.66,19.12
IN-2011-76625,OFF-AR-10000179,206.52,4,0.00,78.36,11.81
IN-2011-76625,OFF-BI-10001400,86.40,3,0.00,12.96,5.31
IN-2011-76625,OFF-BI-10002594,12.36,1,0.00,5.31,0.53
IN-2011-76625,OFF-ST-10000704,140.67,1,0.00,52.02,6.57
IN-2011-76625,OFF-ST-10003274,27.99,3,0.00,6.12,0.71
IN-2011-76625,OFF-ST-10004668,48.96,1,0.00,7.83,3.48
IN-2011-76625,OFF-SU-10004461,251.79,7,0.00,60.27,16.82
IN-2011-76625,TEC-CO-10002380,1516.32,8,0.00,121.20,143.03
IN-2011-76625,TEC-CO-10003342,1899.54,6,0.00,398.88,115.50
IN-2011-76625,TEC-PH-10003613,273.48,2,0.00,54.66,18.90
IN-2011-76758,OFF-AR-10001965,80.10,3,0.00,17.55,4.40
IN-2011-76758,OFF-BI-10003142,25.56,2,0.00,0.00,1.53
IN-2011-76758,OFF-PA-10003686,50.46,2,0.00,1.50,2.34
IN-2011-76758,TEC-CO-10000562,2518.95,7,0.00,553.98,283.09
IN-2011-76821,OFF-AR-10000251,70.38,3,0.00,18.99,2.13
IN-2011-76821,OFF-LA-10002851,22.50,2,0.00,9.00,1.81
IN-2011-76821,OFF-LA-10002875,79.92,9,0.00,24.57,6.47
IN-2011-76821,OFF-PA-10001258,298.80,6,0.00,26.82,13.51
IN-2011-76842,FUR-CH-10001695,108.41,2,0.27,-38.66,7.06
IN-2011-76842,OFF-AR-10000780,28.03,2,0.27,3.43,1.41
IN-2011-76842,OFF-EN-10001975,8.71,1,0.47,-5.60,0.27
IN-2011-76842,TEC-CO-10002587,470.39,3,0.07,202.28,24.86
IN-2011-76898,OFF-BI-10004666,136.24,3,0.10,52.90,3.49
IN-2011-76898,OFF-SU-10003559,46.66,4,0.10,5.62,4.95
IN-2011-76898,TEC-PH-10003572,235.33,4,0.10,81.01,19.39
IN-2011-76961,OFF-BI-10000106,19.20,4,0.00,6.48,1.02
IN-2011-76961,TEC-PH-10001725,265.26,2,0.00,13.26,13.20
IN-2011-76989,TEC-MA-10002389,980.91,9,0.00,215.73,95.42
IN-2011-76989,TEC-PH-10004664,2555.64,4,0.00,664.44,410.22
IN-2011-77178,TEC-PH-10004085,277.04,2,0.17,20.00,23.56
IN-2011-77479,FUR-CH-10004163,423.60,5,0.00,84.60,47.43
IN-2011-77479,FUR-FU-10000815,150.48,3,0.00,28.53,17.94
IN-2011-77479,OFF-LA-10001191,34.20,4,0.00,12.60,5.32
IN-2011-77479,TEC-AC-10004938,122.13,3,0.00,17.01,11.36
IN-2011-77542,OFF-LA-10001548,9.75,1,0.00,2.34,2.09
IN-2011-77542,TEC-AC-10003408,169.92,2,0.00,50.94,55.03
IN-2011-77549,FUR-CH-10004580,139.03,3,0.20,19.06,14.34
IN-2011-77668,OFF-EN-10003537,191.73,7,0.00,57.33,15.99
IN-2011-77668,TEC-AC-10002086,396.45,5,0.00,190.20,26.08
IN-2011-77668,TEC-PH-10003572,392.22,6,0.00,160.74,38.80
IN-2011-77850,OFF-PA-10002477,64.56,3,0.10,27.93,9.31
IN-2011-77885,FUR-BO-10003086,253.36,1,0.35,-35.09,10.00
IN-2011-77885,OFF-PA-10000048,24.65,3,0.45,-19.36,1.94
IN-2011-77885,TEC-AC-10003734,102.76,4,0.45,1.84,7.42
IN-2011-77892,OFF-AR-10003536,111.84,4,0.00,23.40,7.97
IN-2011-77892,OFF-PA-10003139,149.58,9,0.00,55.08,9.28
IN-2011-77892,TEC-PH-10001751,3195.00,5,0.00,1150.20,23.95
IN-2011-77892,TEC-PH-10001751,1278.00,2,0.00,460.08,34.00
IN-2011-77913,FUR-FU-10000514,90.94,3,0.40,4.54,24.38
IN-2011-77913,TEC-AC-10001090,50.15,2,0.40,3.29,5.08
IN-2011-78235,OFF-ST-10001707,195.84,4,0.00,7.80,32.09
IN-2011-78263,FUR-BO-10004230,123.45,1,0.00,50.61,1.34
IN-2011-78263,FUR-FU-10001619,150.03,3,0.00,58.50,8.48
IN-2011-78263,OFF-LA-10003396,39.87,3,0.00,8.73,2.35
IN-2011-78263,TEC-MA-10002941,1210.86,7,0.00,423.78,113.03
IN-2011-78284,OFF-BI-10001659,21.78,3,0.00,3.87,1.56
IN-2011-78284,OFF-FA-10004839,78.00,4,0.00,24.12,8.28
IN-2011-78284,TEC-CO-10004267,147.30,1,0.00,19.14,21.46
IN-2011-78312,FUR-CH-10000430,755.73,5,0.10,243.48,175.98
IN-2011-78312,OFF-EN-10004744,189.41,5,0.10,20.96,70.64
IN-2011-78501,OFF-AR-10004138,18.58,2,0.10,5.14,3.96
IN-2011-78697,OFF-LA-10001672,55.80,5,0.00,6.60,5.04
IN-2011-78781,OFF-LA-10000732,35.96,6,0.10,8.24,2.54
IN-2011-78781,OFF-ST-10000107,805.71,7,0.10,-62.85,54.17
IN-2011-78781,TEC-PH-10004300,183.95,3,0.10,75.59,18.66
IN-2011-78823,FUR-FU-10004820,361.20,7,0.00,155.19,34.73
IN-2011-78823,OFF-FA-10000577,26.82,2,0.00,13.38,2.49
IN-2011-78823,OFF-FA-10003218,35.64,3,0.00,14.58,2.68
IN-2011-78823,OFF-FA-10004813,49.59,3,0.00,12.33,3.00
IN-2011-78823,OFF-LA-10004114,53.64,6,0.00,15.48,2.09
IN-2011-78823,OFF-ST-10000220,187.83,3,0.00,33.75,12.98
IN-2011-79397,OFF-AP-10000304,276.10,1,0.10,110.41,125.32
IN-2011-79397,OFF-LA-10003396,35.88,3,0.10,4.74,7.46
IN-2011-79495,FUR-CH-10004312,189.60,4,0.00,45.48,29.14
IN-2011-79495,OFF-ST-10001824,48.00,2,0.00,2.88,7.64
IN-2011-79663,FUR-CH-10002091,820.67,5,0.10,218.72,33.20
IN-2011-79663,OFF-SU-10002448,115.43,3,0.10,11.48,9.95
IN-2011-79663,TEC-CO-10000663,1341.63,5,0.10,-44.82,20.82
IN-2011-79663,TEC-MA-10004533,330.40,3,0.10,58.69,15.60
IN-2011-79761,FUR-FU-10000256,77.72,2,0.25,23.78,7.09
IN-2011-79761,TEC-CO-10001895,696.85,3,0.35,-343.10,40.16
IN-2011-79950,OFF-BI-10003397,12.24,2,0.00,5.10,4.19
IN-2011-79971,OFF-PA-10003115,228.00,8,0.00,91.20,28.01
IN-2011-79971,TEC-CO-10000972,504.72,3,0.00,232.11,42.12
IN-2011-80167,OFF-AP-10003524,883.80,10,0.00,70.50,42.00
IN-2011-80167,TEC-AC-10000212,440.88,4,0.00,39.60,66.08
IN-2011-80237,TEC-AC-10001720,228.78,2,0.00,34.26,29.08
IN-2011-80272,OFF-ST-10004972,58.10,2,0.40,6.74,10.37
IN-2011-80461,TEC-AC-10001611,90.84,2,0.00,25.38,8.45
IN-2011-80524,TEC-CO-10004813,889.92,6,0.00,355.86,38.32
IN-2011-81000,OFF-AR-10003738,109.80,2,0.00,43.92,24.71
IN-2011-81028,FUR-BO-10004670,729.84,2,0.00,124.02,37.99
IN-2011-81028,FUR-FU-10001260,139.68,8,0.00,4.08,14.63
IN-2011-81077,OFF-EN-10002911,67.75,4,0.40,1.03,6.83
IN-2011-81168,TEC-CO-10003561,475.20,2,0.00,85.50,30.93
IN-2011-81210,TEC-PH-10003511,498.12,4,0.00,24.84,31.74
IN-2011-81301,FUR-CH-10003341,131.64,2,0.00,64.50,26.50
IN-2011-81301,TEC-PH-10000412,490.50,6,0.00,156.96,126.80
IN-2011-81308,OFF-AP-10000108,1245.02,4,0.40,62.18,106.40
IN-2011-81434,TEC-AC-10004406,143.10,2,0.00,9.96,7.29
IN-2011-81595,OFF-ST-10000806,116.64,2,0.00,17.46,9.78
IN-2011-81595,OFF-ST-10004141,59.52,2,0.00,3.54,2.17
IN-2011-81658,OFF-LA-10003297,22.26,2,0.00,7.98,4.89
IN-2011-81658,OFF-PA-10001733,26.88,2,0.00,9.90,4.30
IN-2011-81658,OFF-SU-10004791,111.72,4,0.00,37.92,12.58
IN-2011-81826,FUR-CH-10004050,1822.08,4,0.00,564.84,894.77
IN-2011-81826,OFF-BI-10001305,53.16,4,0.00,26.52,10.06
IN-2011-81833,FUR-TA-10002341,1917.24,4,0.00,517.56,104.29
IN-2011-81833,OFF-LA-10000757,62.10,6,0.00,18.54,5.18
IN-2011-81833,OFF-PA-10002976,121.92,4,0.00,32.88,5.85
IN-2011-81833,OFF-PA-10003232,105.66,6,0.00,48.60,5.01
IN-2011-81833,OFF-ST-10001057,32.10,2,0.00,9.30,1.90
IN-2011-81833,TEC-PH-10004575,2571.12,4,0.00,102.84,129.00
IN-2011-81840,TEC-CO-10000243,229.18,2,0.40,38.20,15.41
IN-2011-82078,TEC-MA-10003536,195.12,4,0.00,23.40,24.80
IN-2011-82246,OFF-PA-10004498,68.28,4,0.00,23.16,15.64
IN-2011-82330,FUR-BO-10001309,411.75,1,0.00,86.46,44.82
IN-2011-82330,OFF-PA-10003273,290.34,6,0.00,2.88,34.74
IN-2011-82337,FUR-FU-10001098,87.90,2,0.00,21.96,15.25
IN-2011-82358,OFF-FA-10000059,37.68,2,0.00,12.78,7.41
IN-2011-82533,OFF-BI-10001885,22.14,2,0.00,9.06,1.76
IN-2011-82547,TEC-AC-10003469,513.12,2,0.00,251.40,26.83
IN-2011-82666,OFF-ST-10000003,330.84,6,0.00,102.42,45.74
IN-2011-82666,OFF-ST-10003578,43.08,4,0.00,12.00,6.48
IN-2011-82708,OFF-BI-10002533,97.92,2,0.00,1.92,5.09
IN-2011-82708,OFF-FA-10001152,151.68,8,0.00,8.88,7.29
IN-2011-82708,OFF-LA-10001187,51.48,4,0.00,14.40,4.06
IN-2011-83100,OFF-EN-10002749,41.19,1,0.00,19.77,5.22
IN-2011-83107,FUR-FU-10001933,44.34,2,0.00,11.94,3.45
IN-2011-83107,OFF-AR-10003557,38.28,2,0.00,7.62,2.07
IN-2011-83107,TEC-PH-10000004,176.88,2,0.00,74.28,17.57
IN-2011-83429,OFF-LA-10000438,21.72,2,0.00,10.86,1.28
IN-2011-83443,OFF-LA-10004181,12.30,2,0.00,5.04,1.14
IN-2011-83513,FUR-CH-10002045,59.33,2,0.40,-17.83,5.39
IN-2011-83513,OFF-BI-10004361,33.88,2,0.40,4.48,1.30
IN-2011-83513,OFF-EN-10002524,14.72,1,0.40,-2.71,1.78
IN-2011-83513,OFF-PA-10001421,25.31,2,0.40,4.19,2.63
IN-2011-83513,OFF-PA-10003699,39.89,4,0.40,-2.11,3.69
IN-2011-83513,OFF-SU-10002363,70.92,4,0.40,1.08,8.19
IN-2011-83583,FUR-BO-10004681,244.08,2,0.00,68.34,23.40
IN-2011-83583,OFF-BI-10000287,27.24,4,0.00,12.48,1.75
IN-2011-83583,OFF-LA-10003674,64.08,6,0.00,21.06,3.05
IN-2011-83583,TEC-AC-10000212,440.88,4,0.00,39.60,28.80
IN-2011-83583,TEC-PH-10000036,1272.12,2,0.00,152.64,70.16
IN-2011-83590,OFF-AR-10000706,34.02,2,0.00,11.22,2.50
IN-2011-83877,FUR-FU-10000718,25.20,1,0.00,5.52,2.15
IN-2011-83877,OFF-EN-10003422,77.16,4,0.00,11.52,4.15
IN-2011-83877,OFF-LA-10002086,70.56,6,0.00,14.04,5.72
IN-2011-83940,OFF-PA-10000758,67.86,2,0.00,0.00,3.83
IN-2011-84549,TEC-PH-10001183,260.88,4,0.00,12.96,9.92
IN-2011-85088,FUR-FU-10003326,58.17,1,0.00,15.69,20.53
IN-2011-85088,TEC-PH-10000841,273.18,2,0.00,46.44,64.10
IN-2011-85130,OFF-ST-10000299,108.48,2,0.00,45.54,11.28
IN-2011-85270,OFF-AR-10004139,357.60,8,0.00,103.68,40.85
IN-2011-85270,OFF-EN-10002491,42.00,2,0.00,12.18,3.55
IN-2011-85284,OFF-BI-10004121,26.76,4,0.00,5.04,2.11
IN-2011-85284,OFF-ST-10000210,406.44,2,0.00,178.80,30.38
IN-2011-85284,OFF-SU-10000079,156.00,4,0.00,26.52,6.91
IN-2011-85284,TEC-PH-10001187,607.32,4,0.00,115.32,31.65
IN-2011-85459,FUR-FU-10000702,219.96,2,0.00,8.76,16.92
IN-2011-85459,OFF-AR-10000340,139.20,8,0.00,65.28,11.94
IN-2011-85459,OFF-EN-10003770,420.42,14,0.00,147.00,20.03
IN-2011-85641,OFF-SU-10002775,139.68,4,0.00,55.80,4.69
IN-2011-85718,OFF-EN-10003733,99.66,2,0.00,44.82,1.73
IN-2011-85725,OFF-AR-10003738,109.80,2,0.00,43.92,7.40
IN-2011-85788,TEC-MA-10000606,809.70,10,0.00,372.30,67.75
IN-2011-85816,OFF-PA-10002394,158.76,6,0.00,50.76,15.98
IN-2011-85872,OFF-LA-10000483,13.54,2,0.40,1.54,2.61
IN-2011-85991,FUR-FU-10000657,100.32,2,0.00,19.02,3.40
IN-2011-85991,FUR-TA-10000164,1081.08,4,0.00,43.20,92.14
IN-2011-85991,OFF-AR-10000676,93.00,4,0.00,16.68,5.49
IN-2011-86103,FUR-CH-10001559,1836.00,4,0.00,238.68,176.37
IN-2011-86103,FUR-FU-10001843,84.12,2,0.00,31.92,13.16
IN-2011-86278,FUR-BO-10001362,822.42,2,0.00,123.36,133.88
IN-2011-86278,FUR-TA-10000022,3694.68,4,0.00,886.68,382.77
IN-2011-86278,FUR-TA-10000670,538.56,2,0.00,166.92,73.73
IN-2011-86278,TEC-AC-10002130,56.64,2,0.00,24.90,9.93
IN-2011-86278,TEC-AC-10004018,900.96,8,0.00,441.36,114.38
IN-2011-86278,TEC-CO-10002696,582.84,4,0.00,262.20,57.29
IN-2011-86460,FUR-BO-10001370,263.11,1,0.40,-122.78,62.84
IN-2011-86460,FUR-CH-10004751,189.58,4,0.40,-82.22,6.66
IN-2011-86460,OFF-AR-10004748,72.50,4,0.40,4.82,14.00
IN-2011-86460,OFF-PA-10003033,18.36,2,0.40,2.70,0.66
IN-2011-86460,OFF-ST-10000661,61.13,6,0.40,-25.63,7.57
IN-2011-86572,OFF-FA-10001953,77.16,4,0.00,30.84,10.46
IN-2011-86572,OFF-FA-10002101,54.00,4,0.00,5.40,4.85
IN-2011-86572,OFF-ST-10004983,192.00,4,0.00,1.92,29.45
IN-2011-86642,OFF-PA-10001142,203.58,6,0.00,46.80,16.94
IN-2011-86782,FUR-FU-10001260,69.84,4,0.00,2.04,6.21
IN-2011-86782,OFF-BI-10003132,98.46,2,0.00,45.24,11.12
IN-2011-86782,OFF-LA-10000438,65.16,6,0.00,32.58,4.52
IN-2011-86817,OFF-FA-10004269,16.80,2,0.00,3.66,0.84
IN-2012-10013,FUR-CH-10002091,492.40,3,0.10,131.23,46.64
IN-2012-10013,FUR-CH-10003846,158.57,1,0.10,-17.62,10.62
IN-2012-10013,TEC-CO-10000447,2052.54,6,0.10,638.46,110.29
IN-2012-10013,TEC-PH-10003348,498.53,4,0.10,171.65,15.98
IN-2012-10034,OFF-AP-10001299,837.63,3,0.00,376.92,45.37
IN-2012-10041,OFF-AR-10002727,89.21,4,0.10,17.81,7.46
IN-2012-10041,OFF-BI-10002562,95.26,2,0.10,32.80,14.98
IN-2012-10041,OFF-SU-10003665,343.17,10,0.10,11.37,66.31
IN-2012-10069,TEC-AC-10003659,726.39,7,0.00,101.64,18.98
IN-2012-10125,FUR-BO-10000112,617.10,5,0.00,172.65,36.38
IN-2012-10146,FUR-BO-10002387,700.65,2,0.10,15.57,120.77
IN-2012-10146,TEC-AC-10004081,260.82,4,0.10,115.86,36.84
IN-2012-10209,OFF-SU-10000932,46.41,1,0.00,1.83,1.26
IN-2012-10209,TEC-AC-10004652,38.52,1,0.00,8.46,3.30
IN-2012-10482,FUR-CH-10000974,691.47,2,0.27,28.41,51.54
IN-2012-10601,OFF-FA-10001702,27.72,2,0.00,13.86,3.03
IN-2012-10720,TEC-MA-10002340,241.32,2,0.00,82.02,22.79
IN-2012-10790,TEC-PH-10004300,245.27,4,0.10,100.79,13.41
IN-2012-10902,FUR-BO-10002285,754.05,5,0.00,120.60,78.89
IN-2012-10902,TEC-PH-10002601,2571.12,4,0.00,102.84,217.64
IN-2012-10986,FUR-CH-10003580,295.95,5,0.00,144.90,15.27
IN-2012-10986,TEC-AC-10002833,88.47,3,0.00,19.44,5.93
IN-2012-11007,TEC-CO-10001382,497.16,4,0.00,154.08,25.37
IN-2012-11014,OFF-FA-10002241,226.08,12,0.00,76.68,23.85
IN-2012-11014,OFF-LA-10003396,26.58,2,0.00,5.82,2.96
IN-2012-11014,OFF-ST-10003121,73.35,3,0.00,10.26,7.76
IN-2012-11028,OFF-AR-10002797,47.25,3,0.00,14.13,1.35
IN-2012-11028,OFF-BI-10004868,18.09,3,0.00,0.54,1.44
IN-2012-11210,FUR-FU-10001129,50.70,2,0.00,7.56,6.73
IN-2012-11210,OFF-PA-10003550,315.63,7,0.00,47.25,59.10
IN-2012-11210,OFF-ST-10003159,242.55,5,0.00,43.65,39.73
IN-2012-11210,TEC-AC-10001254,579.45,5,0.00,225.90,104.17
IN-2012-11217,OFF-SU-10004434,76.89,4,0.47,-52.35,7.60
IN-2012-11217,TEC-PH-10001321,348.03,3,0.17,16.74,24.60
IN-2012-11266,TEC-AC-10002221,152.12,6,0.10,3.26,10.86
IN-2012-11476,OFF-EN-10001627,254.85,5,0.00,30.45,18.43
IN-2012-11476,OFF-PA-10003252,91.53,3,0.00,0.00,16.80
IN-2012-11476,TEC-AC-10002533,802.20,7,0.00,128.31,126.84
IN-2012-11623,TEC-AC-10001735,52.70,2,0.10,2.30,16.58
IN-2012-11700,OFF-BI-10002853,20.57,2,0.10,8.45,3.48
IN-2012-11749,FUR-CH-10001415,1409.04,3,0.00,436.77,62.27
IN-2012-11812,OFF-EN-10002007,22.57,2,0.10,1.45,1.08
IN-2012-11812,OFF-FA-10001082,15.82,2,0.10,-1.46,1.76
IN-2012-11812,TEC-CO-10001410,887.92,7,0.10,-69.26,52.85
IN-2012-11812,TEC-PH-10003488,245.86,2,0.10,19.12,15.18
IN-2012-12071,OFF-BI-10001293,88.74,3,0.00,0.81,10.09
IN-2012-12141,OFF-FA-10000838,47.28,4,0.00,0.36,2.09
IN-2012-12141,OFF-FA-10001563,31.23,3,0.00,3.69,2.19
IN-2012-12141,OFF-ST-10002292,414.72,2,0.00,8.28,17.52
IN-2012-12162,FUR-FU-10002210,100.50,2,0.00,17.04,24.30
IN-2012-12162,OFF-LA-10002493,21.42,2,0.00,2.52,4.07
IN-2012-12162,OFF-SU-10002445,211.50,5,0.00,61.20,20.70
IN-2012-12162,TEC-CO-10000208,1521.00,4,0.00,0.00,416.74
IN-2012-12435,OFF-ST-10004365,227.64,4,0.00,106.92,5.97
IN-2012-12477,OFF-BI-10002424,11.61,1,0.10,3.99,1.10
IN-2012-12589,FUR-BO-10000666,1014.72,7,0.00,141.96,222.52
IN-2012-12589,FUR-CH-10001382,131.64,2,0.00,64.50,2.21
IN-2012-12841,OFF-AR-10004153,30.35,2,0.10,12.47,1.11
IN-2012-12904,OFF-EN-10002985,118.80,6,0.00,14.22,18.12
IN-2012-12981,OFF-AP-10001191,440.64,5,0.10,39.09,21.60
IN-2012-12981,TEC-MA-10002871,212.49,2,0.10,49.53,16.94
IN-2012-12981,TEC-PH-10001428,215.54,3,0.10,7.10,8.73
IN-2012-13037,OFF-PA-10001835,67.86,2,0.00,0.00,1.91
IN-2012-13198,OFF-LA-10003141,36.16,6,0.47,1.96,6.17
IN-2012-13198,TEC-PH-10004664,4242.36,8,0.17,459.96,25.70
IN-2012-13247,OFF-BI-10001867,86.18,7,0.10,20.87,3.25
IN-2012-13247,OFF-LA-10003505,61.24,6,0.10,2.02,3.69
IN-2012-13345,FUR-BO-10002390,725.70,2,0.00,65.28,37.39
IN-2012-13352,OFF-ST-10003907,203.18,4,0.17,29.30,31.75
IN-2012-13359,FUR-CH-10003581,409.24,1,0.10,118.21,67.67
IN-2012-13359,TEC-PH-10003572,117.67,2,0.10,40.51,20.61
IN-2012-13380,OFF-LA-10003435,39.29,5,0.10,10.79,0.73
IN-2012-13380,OFF-SU-10001697,111.51,5,0.10,23.46,5.92
IN-2012-13429,FUR-FU-10003605,66.69,3,0.00,29.97,31.29
IN-2012-13429,OFF-AR-10003875,59.88,4,0.00,4.68,14.36
IN-2012-13429,OFF-BI-10000777,26.22,2,0.00,5.22,9.40
IN-2012-13702,OFF-ST-10004703,104.63,5,0.10,11.63,10.75
IN-2012-13772,OFF-PA-10004741,141.91,3,0.10,-7.94,19.13
IN-2012-13772,TEC-AC-10004773,79.38,3,0.10,14.94,11.73
IN-2012-13828,FUR-CH-10001895,116.04,2,0.00,58.02,30.39
IN-2012-13828,OFF-PA-10003654,84.45,5,0.00,17.70,14.45
IN-2012-13828,TEC-PH-10001585,278.70,2,0.00,52.92,35.86
IN-2012-13919,OFF-AR-10000720,50.70,2,0.00,10.14,5.20
IN-2012-13919,OFF-AR-10004218,232.08,8,0.00,48.72,25.86
IN-2012-13919,OFF-FA-10003833,56.76,4,0.00,3.96,3.35
IN-2012-13933,FUR-FU-10000762,36.13,2,0.10,16.03,2.28
IN-2012-13933,OFF-PA-10002370,23.71,2,0.10,-0.53,1.89
IN-2012-13933,TEC-AC-10002255,186.71,3,0.10,58.01,14.45
IN-2012-13961,OFF-ST-10002650,743.04,4,0.10,181.56,49.14
IN-2012-13961,TEC-AC-10000742,168.08,5,0.10,37.28,29.37
IN-2012-14010,OFF-AR-10004456,96.36,4,0.00,12.48,5.96
IN-2012-14010,TEC-CO-10003982,634.50,5,0.00,272.70,39.56
IN-2012-14052,TEC-CO-10002376,639.84,2,0.00,307.08,74.09
IN-2012-14206,FUR-FU-10000815,225.72,5,0.10,22.47,63.21
IN-2012-14206,TEC-CO-10000953,972.57,3,0.10,194.43,213.19
IN-2012-14276,OFF-AR-10004218,52.22,2,0.10,6.38,9.32
IN-2012-14276,OFF-PA-10003303,124.88,5,0.10,49.88,20.28
IN-2012-14640,FUR-BO-10003384,221.51,2,0.10,41.81,11.16
IN-2012-14640,OFF-SU-10001686,77.49,2,0.10,6.87,4.97
IN-2012-14724,OFF-BI-10000106,14.40,3,0.00,4.86,4.45
IN-2012-14724,OFF-LA-10000322,20.70,3,0.00,3.06,6.29
IN-2012-14724,OFF-PA-10000951,32.64,1,0.00,1.95,3.54
IN-2012-14724,TEC-CO-10001654,3038.64,8,0.00,1245.84,371.51
IN-2012-14724,TEC-PH-10001614,1214.22,7,0.00,339.78,22.12
IN-2012-14808,FUR-FU-10000548,68.12,3,0.10,20.42,4.61
IN-2012-14808,OFF-LA-10000540,20.93,5,0.10,3.83,2.47
IN-2012-14808,TEC-CO-10002057,427.68,2,0.10,37.98,57.76
IN-2012-14871,FUR-CH-10004312,94.80,2,0.00,22.74,9.71
IN-2012-14871,FUR-CH-10004826,167.34,2,0.00,81.96,11.65
IN-2012-14871,TEC-AC-10004938,122.13,3,0.00,17.01,7.48
IN-2012-14920,FUR-FU-10002210,100.50,2,0.00,17.04,14.34
IN-2012-14920,TEC-CO-10003102,1317.90,5,0.00,0.00,253.95
IN-2012-15039,OFF-AR-10003774,82.24,2,0.10,28.30,5.27
IN-2012-15039,TEC-PH-10003613,492.26,4,0.10,54.62,57.50
IN-2012-15137,FUR-CH-10000351,527.31,9,0.00,194.94,155.98
IN-2012-15144,FUR-FU-10000526,535.35,5,0.00,230.10,25.30
IN-2012-15144,FUR-FU-10001507,18.90,1,0.00,5.85,1.55
IN-2012-15151,TEC-PH-10001725,265.26,2,0.00,13.26,39.56
IN-2012-15361,TEC-PH-10001354,262.14,2,0.00,73.38,13.94
IN-2012-15830,OFF-EN-10003601,9.90,1,0.00,0.00,1.63
IN-2012-15830,OFF-PA-10004815,105.48,4,0.00,31.56,20.95
IN-2012-15830,TEC-MA-10004997,477.60,4,0.00,62.04,84.01
IN-2012-16005,FUR-CH-10001271,415.29,1,0.10,87.66,46.97
IN-2012-16166,OFF-ST-10000287,119.85,5,0.00,34.65,17.25
IN-2012-16194,FUR-BO-10002990,724.80,2,0.00,333.36,64.66
IN-2012-16411,OFF-ST-10000948,19.68,1,0.00,9.63,3.25
IN-2012-16411,OFF-SU-10002306,109.65,5,0.00,25.20,11.15
IN-2012-16572,TEC-PH-10001585,139.35,2,0.50,-86.43,13.57
IN-2012-16845,OFF-BI-10003340,17.88,2,0.00,4.08,1.16
IN-2012-16845,OFF-EN-10001029,77.40,4,0.00,0.72,5.89
IN-2012-16845,OFF-LA-10000732,33.30,5,0.00,10.20,2.04
IN-2012-16845,OFF-LA-10002180,52.80,4,0.00,16.80,4.29
IN-2012-16845,OFF-PA-10001258,448.20,9,0.00,40.23,58.41
IN-2012-16859,TEC-AC-10002243,74.68,1,0.10,16.57,2.97
IN-2012-16873,FUR-BO-10001934,2182.68,6,0.00,174.60,194.55
IN-2012-16873,OFF-PA-10004380,36.78,2,0.00,4.38,1.84
IN-2012-16873,TEC-PH-10004300,136.26,2,0.00,64.02,6.47
IN-2012-17209,FUR-TA-10001549,1495.35,5,0.00,164.40,117.16
IN-2012-17335,TEC-MA-10000606,1334.55,5,0.00,360.30,78.28
IN-2012-17363,OFF-BI-10004240,135.35,3,0.10,54.08,13.12
IN-2012-17398,OFF-BI-10001096,81.81,6,0.10,22.59,3.82
IN-2012-17398,TEC-CO-10003951,219.32,1,0.10,29.24,21.19
IN-2012-17398,TEC-PH-10000688,776.41,7,0.10,181.06,50.14
IN-2012-17622,FUR-FU-10002829,251.55,5,0.00,17.55,27.09
IN-2012-17664,FUR-CH-10001664,583.31,4,0.10,77.75,25.11
IN-2012-17664,OFF-AR-10001232,139.81,3,0.10,32.62,5.85
IN-2012-17664,OFF-PA-10002109,85.75,4,0.10,-9.53,4.76
IN-2012-17664,TEC-PH-10002428,528.12,8,0.10,-41.16,40.61
IN-2012-17727,OFF-ST-10004464,143.91,3,0.00,63.27,11.96
IN-2012-17748,OFF-FA-10001297,21.54,2,0.00,4.08,2.20
IN-2012-17748,OFF-SU-10001689,157.68,4,0.00,3.12,27.23
IN-2012-17783,FUR-CH-10000351,234.36,4,0.00,86.64,12.57
IN-2012-17783,OFF-AR-10002797,126.00,8,0.00,37.68,11.37
IN-2012-17783,TEC-AC-10001735,58.56,2,0.00,8.16,3.75
IN-2012-17783,TEC-PH-10001585,1114.80,8,0.00,211.68,34.73
IN-2012-17783,TEC-PH-10002602,303.84,4,0.00,130.56,24.14
IN-2012-17888,FUR-FU-10003052,371.28,7,0.00,140.91,23.82
IN-2012-17888,OFF-BI-10000721,42.03,3,0.00,1.62,1.41
IN-2012-17888,OFF-FA-10000248,27.96,2,0.00,13.98,3.14
IN-2012-17888,OFF-PA-10003499,34.80,2,0.00,16.32,3.83
IN-2012-17986,OFF-LA-10000658,61.20,5,0.00,21.90,7.39
IN-2012-18035,FUR-TA-10000075,511.44,4,0.60,-191.88,58.14
IN-2012-18035,OFF-BI-10000089,136.08,8,0.40,20.40,0.07
